pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health,pet_story
74175775,Dagger (Benji),Mixed Breed,,False,Young,Male,Small,,,,LifeLine Animal Project,GA335,30340,2,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,N/A
74175772,King George,Mixed Breed,,False,Baby,Male,Small,,,,LifeLine Animal Project,GA335,30340,1,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,N/A
74161424,Chaya,Mixed Breed,,False,Young,Female,Medium,,,,LifeLine Animal Project,GA335,30340,1,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,N/A
74122440,Everest,Mixed Breed,,False,Adult,Male,Medium,,,,LifeLine Animal Project,GA335,30340,1,,,,,False,"Atlanta, GA",N/A,N/A,N/A,N/A
74122438,Gremlin,Mixed Breed,,False,Adult,Female,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,N/A,N/A
74122435,Peanut Soup,Mixed Breed,,False,Adult,Female,Medium,,,,LifeLine Animal Project,GA335,30340,1,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Peanut Soup
Peanut Soup is a gentle, sweet soul who will melt your heart with her affectionate nature. She loves being pet and will lean in for extra love. Peanut Soup is easy on the leash, making walks a breeze, and she tries hard to keep her kennel clean, suggesting she may be potty trained. This smart girl already knows ""sit"" and is very treat motivated, so she's eager to learn more! If you're looking for a well-mannered and loving companion, Peanut Soup may be your perfect match!"
71786650,ROSE- Sweet Senior - Needs Foster Care for Year,American Bulldog,American Staffordshire Terrier,True,Senior,Female,Medium,,,,A Welcome Home Animal Rescue,GA662,30345,2,False,False,False,,False,"Atlanta, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet ROSE- Sweet Senior - Needs Foster Care for Year
Leighs fosterThis is a Courtesy Posting for Canine Crusaders of Atlanta. Please contact them directly for more info on Rose at caninecrusadersatlanta@yahoo.com

MEET Rose- a beautiful, sweet, 11 year old female American Bulldog mix, around 55 lbs who needs a break. She has been in rescue for many years now. She is a happy go

lucky girl who does NOT act like a senior at all. Rose is darling, lovable and an all-around good girl. She's both playful and also likes to chill at home with her people. Rose LOVES other dogs! She is completely housebroken, crate trained and wonderful in the house. She does great on leash or going out to a fenced yard to do her business. Rose is vaccinated, spayed and microchipped. You will LOVE this girl. She really needs to get her own home after years!!!

Please email: caninecrusadersatlanta@yahoo.com"
71786664,Kacy - FRIENDLIEST GIRL EVER!,Husky,,True,Adult,Female,Medium,,,,A Welcome Home Animal Rescue,GA662,30345,3,True,False,True,,False,"Atlanta, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Kacy - FRIENDLIEST GIRL EVER!
Leighs foster
This is a Courtesy Post for Canine Crusaders of Atlanta. Please contact them directly for more info on Kacy at
caninecrusadersatlanta@yahoo.com
.

Meet Miss Kacy: a fun, loving, 2 year-old, female Husky mix, who's as sweet as they come!




Kacy is extremely outgoing and has the best personality. She absolutely loves everyone she meets and is a very happy, go lucky girl.

Kacy is extremely smart and listens very well. She will sit, shake and lay down on command. She weighs around 50 pounds, is spayed, current on shots and crate trained.

Kacy doesn't have the thick, fluffy coat of a purebred Husky so that's a lot less dog hair to brush!! She is great in the house and a non-chewer.

Ready to add a fun, loving and spunky girl, who loves walks, car rides and especially belly rubs to your life?

***Kacy needs a fenced yard, a 6 ft wood privacy fence works best.

For more info on Kacy, email caninecrusadersatlanta@yahoo.com.
11/29/24 2:45 PM"
71786663,TEDDY - Sweet Young Guy! Loves People/Dogs,Hound,Terrier,True,Young,Male,Medium,,,,A Welcome Home Animal Rescue,GA662,30345,3,True,,True,,False,"Atlanta, GA",N/A,Yes,Spayed / neutered.,"Meet TEDDY - Sweet Young Guy! Loves People/Dogs
Meet Handsome Teddy: The Happy Young Hound Mix Who's Ready for His Forever Home!

Teddy's Story: Teddy was rescued from a very sad situation: he was tied outside and left in freezing weather. Thankfully, a compassionate neighbor stepped in and got AWHAR involved. Teddy has since been thriving in his foster home, where he's surrounded by other dogs and is living his best life. This sweet boy has lots of unconditional love to give!

About Teddy:

Age: Young and Fully Grown
Breed: Hound Mix
Size: 45 pounds
Personality: Sweet, friendly, playful, gentle, and smart

Why You'll Love Teddy:

Friendly and Loving: Teddy adores other dogs and people. He is great with kids and is particularly fond of female dogs.
Smart and Fun: Teddy is not just a sweetie; he's also smart and could be a circus dog with his intelligence and playful nature.
House-trained: Fully house-trained and enjoys being a part of the family, whether it's watching TV on the bed or playing in the yard.

What Teddy Needs:

Permanent Home: Teddy needs a loving, forever home where he can get the attention and care he deserves.
Fenced Yard: A fenced yard is required for Teddy to play and exercise.
Foster or Final Home: While he's enjoying his time in foster care, Teddy's ideal situation is a permanent home where he can settle in and be part of a family.

Health and Care:

Heartworm Status: Heartworm negative and on preventative medicine
Vaccinations: Fully vaccinated
Health: No worms, no fleas; his eyes might look like they have tear stains, but it's just his coloration

How to Foster or Adopt Teddy: If you're interested in providing Teddy with a loving home or fostering him, please contact us at:

Email (preferred)awhar09@gmail.com: awhar09@gmail.com
Text/Call: 404-520-1060
Website: www.awhar.org

Additional Information:

Trial Basis: All adoptions are on a trial basis with a refundable adoption fee.
Requirements: A fenced yard is necessary, and Teddy would benefit from being in a home with other dogs or kids.

Please give Teddy the loving home he deserves and enjoy the companionship of this wonderful, happy dog!"
71786648,COLE - BIG Lab/Hound/Shep - ASAP!,Labrador Retriever,Hound,True,Young,Male,Large,,,,A Welcome Home Animal Rescue,GA662,30345,3,True,False,True,,False,"Atlanta, GA",N/A,Yes,Spayed / neutered.,"Meet COLE - BIG Lab/Hound/Shep - ASAP!
BLACK DOGS ARE THE LAST TO BE ADOPTED AND ARE SOME OF THE MOST WONDERFUL!

Meet Wonderful Cole: The 85 lb Handsome Black Lab/Hound/Shepherd Mix in Need of a Loving Home! Currently in foster and does not get much attention (they try!)

Cole's Story: Cole was found alone, scared, starving in Southwest Atlanta. A kind hearted broke young woman took him in, and he's made such incredible progress. He had a raging eye and ear infection, and apparently for a long time! His ear infection has healed, and his allergies and dry eyes are being managed easily. Despite his rough start, Cole is a playful dog who's ready to find his forever home so he can shower you with love. HE IS SWEETIE!

About Cole:

Age: 2 years old
Breed: Black Lab/Hound/Shepherd Mix
Personality: Sweet, goofy, funny, smart, gentle, and full of personality!
Health: Fully vetted, heartworm negative, on prevention, ear infection and allergies treated

What Cole Needs:

Home: A loving environment where he can continue to thrive.
Companion: Ideal for a home with a female or male companion and a fenced yard for play.

Cole's Traits:

Playful and Smart: Loves toys, is house-trained, and learning to walk well on a leash.
Friendly: Great with people and large dogs, gentle and quiet (rarely barks).
Car Ride Ready: Rides well in a car and is submissive to other dogs.
Affectionate: Loves being in your lap and is eager to be your best friend. Such a sweet, loving boy.

How to Foster or Adopt Cole: If you're interested in providing Cole with a loving home or fostering him, please contact to us at:

Email: awhar09@gmail.com
Text/Call: 404-520-1060 (JANET)
Website: www.awhar.org
Always a trial basis! NO adoption fee, please help us give him a great home!"
74178840,Lyra,Doberman Pinscher,,False,Young,Female,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,2,,,True,,False,"Dacula, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Lyra
Lyra is a 2 year old female doberman. This gentle soul is looking for a patient and understanding human to guide her through life. Once she's recovered from her recent spay and kennel cough, she may surprise you with her potential. She's a quiet, housetrained girl who is a bit shy around other dogs. Could you be the one to unlock her heart?"
74152596,Ursa,German Shepherd Dog,,False,Senior,Female,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,0,,,,,False,"Dacula, GA",N/A,N/A,Vaccinations up to date.,N/A
74152597,Venus,German Shepherd Dog,,False,Young,Female,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,0,,,,,False,"Dacula, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74152594,Venus,German Shepherd Dog,,False,Young,Female,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,4,,,,,False,"Dacula, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74152595,Ursa,German Shepherd Dog,,False,Senior,Female,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,4,,,,,False,"Dacula, GA",N/A,N/A,Vaccinations up to date.,N/A
74141019,Aoki,German Shepherd Dog,,False,Senior,Male,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,6,True,,True,,False,"Dacula, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Aoki
Our sweet senior Aoki loves to play ball, go for walks and keeps a clean kennel. He is very gentle and gets along well with other dogs."
74141017,Libby,German Shepherd Dog,,False,Baby,Female,Medium,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,1,,True,True,,False,"Dacula, GA",N/A,Yes,Vaccinations up to date.,N/A
74141020,Avali,American Bulldog,Pit Bull Terrier,True,Adult,Female,Medium,,,,Canine Pet Rescue Corp,GA537,30019,5,False,True,True,,False,"Dacula, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Avali
Avali is such a happy and joyful girl! She can be a couch potato or a hiking partner, she's just happy to do whatever you are doing! She's so grateful for all of the time you spend with her, and she shows it.



She lives with 2 other large dogs and 2 rabbits. She has previously lived with cats. Because of previous trauma, she needs a slow, 5-10 minute introduction to new people and dogs, but will then quickly be their best friend after that! She will do best in a home with no young children.



She is crate trained, house trained, and walks well on a leash!



She has been in foster for over a year now with no interest. She was originally saved from being euthanized in a shelter while she was pregnant. All of her puppies have been adopted and she is still looking for her home.



Please give this sweet girl a chance. Call or text 678-572-3173 or email bucketsoffundogtraining@gmail.com for more information!"
74141024,Ruger,German Shepherd Dog,Belgian Shepherd / Malinois,True,Adult,Male,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,3,True,False,True,,False,"Dacula, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Ruger
Ruger is a three and a half old GSD boy who came to us with another male dog from a family that could no longer keep them. His buddy was adopted, but we are still looking for the perfect home for Ruger. He is a sweet boy that is house-trained, crate trained, affectionate and reasonably well-mannered for his age. He is being fostered with dogs and an older child. He not be placed with small dogs due to an incident in the prior home (we don't think it was all their fault but we will err on the side of caution.) Ruger loves to play ball. He is healthy, vaccinated, microchipped, and neutered. Ruger is rather shy and will do best in a home that can get him socialized with people."
74141016,Duke,German Shepherd Dog,,False,Adult,Male,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,4,,,,,False,"Dacula, GA",N/A,N/A,Vaccinations up to date.,"Meet Duke
Our sweet new boy Duke! A petite 2 1/2 year old guy who loves to play and walks great on a leash"
74141021,Bella Rose,German Shepherd Dog,,False,Adult,Female,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,5,,,True,,False,"Dacula, GA",N/A,Yes,Vaccinations up to date.,"Meet Bella Rose
Bella Rose is an approximately 7-year-old GSD female. When she came to us, you couldn't even touch her without her yelping. She has come a long way! Bella is very sweet, loves to play and is always up for an adventure. She loves to go on walks and is really good on a leash. She loves to ride in the car. Bella hasn't been reactive to people or other dogs. She still has sensitivity to being touched but has gotten better.

Bella needs a home that can understand she may have had a rough past and be patient with her."
74141012,Jordan,German Shepherd Dog,Retriever,True,Senior,Male,Large,,,,Canine Pet Rescue Corp,GA537,30019,3,,,True,,False,"Dacula, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Jordan
Jordan is a sweet 13 yeor old retriever/gsd mix. His owners brought him to the vet to be euthanized because they didn't want him anymore. The vet contacted CPR to rescue this awesome boy. His heart is as full as his coat is red. It appears that he has had previous training. He knew how to use a doggie door immediately, he gets along well with other dogs, he loves car rides. He leans in to get pets and gives great hugs. Jordan loves to play with toys and anything comfy to lay on. Jordan is looking to live out his golden years in a forever home. Will that be yours?"
74141015,Raven,German Shepherd Dog,,True,Adult,Female,Large,"Tricolor (Brown, Black, & White)",,,Canine Pet Rescue Corp,GA537,30019,4,,,True,,False,"Dacula, GA",N/A,Yes,Vaccinations up to date.,"Meet Raven
Raven is a 2 y/o low shedding shepherd mix who was on the euthanasia list at Walton County animal control. She's super smart, aims to please and is treat motivated, so learns quickly. Raven sits when asked, will shake your hand and lay down. She lives with small dogs and cats.
Raven loves all people and gives lots of kisses. She will bark to warn strangers it's her yard/house. She is a great watch dog. She loves going for walks and playing fetch with the ball. She's 100% potty trained and crate trained. Raven would make a great addition to any family!"
74141009,Tobi,German Shepherd Dog,,False,Adult,Male,Large,Brown / Chocolate,,,Canine Pet Rescue Corp,GA537,30019,3,,,,,False,"Dacula, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Tobi
Tobi is a sweet 5 year old male GSD. He loves to play ball!"
74196637,Cedar,Pit Bull Terrier,Mixed Breed,True,Baby,Female,Medium,,,,Burke County Animal Services,GA1025,30830,0,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129552,Ariel (spirit),Terrier,Husky,True,Baby,Female,Small,,,,Burke County Animal Services,GA1025,30830,0,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129554,Moxey,Hound,Mixed Breed,True,Baby,Female,Medium,,,,Burke County Animal Services,GA1025,30830,0,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129565,Maggie,Labrador Retriever,Terrier,True,Adult,Female,Large,,,,Burke County Animal Services,GA1025,30830,0,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129549,Dorothy,Pit Bull Terrier,Mixed Breed,True,Baby,Female,Small,,,,Burke County Animal Services,GA1025,30830,1,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129562,Rose,Pit Bull Terrier,Mixed Breed,True,Baby,Female,Small,,,,Burke County Animal Services,GA1025,30830,1,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129544,Sophia,Pit Bull Terrier,Mixed Breed,True,Baby,Female,Small,,,,Burke County Animal Services,GA1025,30830,1,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129547,Brixey,Pit Bull Terrier,Mixed Breed,True,Baby,Female,Medium,,,,Burke County Animal Services,GA1025,30830,0,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74129553,Sally,Jack Russell Terrier,Mixed Breed,True,Baby,Female,Small,,,,Burke County Animal Services,GA1025,30830,0,,,,,False,"WAYNESBORO, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.",N/A
74139544,Chip,Terrier,Labrador Retriever,True,Young,Male,Large,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,True,True,,False,"Auburn, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Chip
My name is Chip! I'm sweet like a chocolate chip, and a chip off the old block as my foster mom says! I love people and other dogs! I love to play and I love to snuggle. My perfect home would have another dog that loves to play, like me! I would have someone home often, as my past life still creeps into my brain and makes me feel sad when you are not there. I like car rides and adventure! I would be a good dog to take on vacation with you! If I sound like your next best friend, please apply on the MACS Friends website!"
74045946,Linus,Hound,Shepherd,True,Young,Male,Large,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,True,True,,False,"Auburn, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Linus
My name is Linus! Do you like a sweet gaze of love? Well I am the dog for you. I will wait for you and wag my little tail when you pet me. I love to go outside and lay in the sun. I would love a dog sibling but it isn't a requirement. I'm a puppy so dogs and cats with dog experience are cool with me! I'm very snuggly and it's getting cold outside! I could be your puppy and give you unlimited love! Please apply on the MACS Friends website!"
74045945,Charlie,Hound,Shepherd,True,Young,Male,Large,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,True,True,,False,"Auburn, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Charlie
My name is Charlie. I'm just a good ole boy. I love rubs and cuddles. I'm the wait at the door for you to get back kind of dog. I'm the love your kids forever kind of dog. I'm the loyal companion you see once in a lifetime. I'm a puppy, so other dogs and even cats with dog experience are fine with me. I'm the sweetest guy you'll ever meet. Please apply on the MACS Friends website!"
74045944,Mogwai,Terrier,Pointer,True,Young,Male,Medium,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,True,True,,False,"Auburn, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Mogwai
My name is Mogwai! Or ""Way-Way"" as my foster mom calls me! I am a sweet young pup with a go get em attitude! I love other dogs and I am young, so cats with dog experience I can do! I'm a puppy and full of possibilities! I would do fine with a family of any shape or size as long as the love is forever. Pick me! Please apply on the MACS Friends website!"
73859062,Jim,Catahoula Leopard Dog,Labrador Retriever,True,Adult,Male,Medium,,,,MACS Friends Animal Rescue Inc,GA1051,30011,0,True,False,True,,False,"Auburn, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Jim
Walking with confidence is King Jimbo, who reigns and protects his home. His home is his palace, where he will bark but not bite. As a king, he loves to sit high and have his hind end scratched. His majesty will not swallow any unknown objects and will leave it for you to pick up. He is not only royal but loyal. His love is genuine, and he will melt your heart. What King isn't a ladies' man? King Jimbo loves the ladies and will win their hearts! Overall Jimbo needs a home that will have the time and patience to love him. If Jim seems like the perfect boy to take a chance on, please apply on the MACS website!"
73484323,Greta,Terrier,,True,Adult,Female,Medium,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,,True,,False,"Auburn, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Greta
Hi Friends! I'm Greta! I'm as sweet as they come! I know my underside looks ruff, but I had some babies not long ago, however, I'm just a baby myself! I'm a mix breed only weighing about 32lbs. I'm spunky, but oh so loving! I have seen other dogs from a distance and have liked the dogs at my foster home who I have met. A meet and greet with other pets will be a must! I have a healthy respect for cats and animals of the large variety (horses), but not aggressive. I just believe things need their space. I love to just curl up with my humans and when outside I am a ball of fire running and jumping and loving life. My foster family adores me as I'm a clown! I was a really good momma to my two puppies, but now I would like a family to love just me. I ADORE ATTENTION! I'm also great in a car! I am potty trained and crate trained. I'm all puppy without all the mess! I'm also the perfect size that should be allowed in most living situations! A moderately active family would be ideal! Please consider me (Greta) as I'll be the perfect addition to any home! Please apply on the MACS Friends website!"
72156751,Ria,Boxer,Mastiff,True,Adult,Female,Large,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,False,True,,False,"Auburn, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Ria
I am Ria, a 2 year old teddy bear. I began as a puppy here at MACS & was adopted to a family, that in no fault of my own, they no longer could keep me. I might look intimidating, but I am the biggest baby & goof ball you will ever meet. I love to cuddle & snore. I love long walks & will motivate my human to take walks. I haven't met a stranger yet, I love humans including the little ones &dogs. I love long car rides & pup cups. Can I be your best friend, your 'happy you are home' licks, & protection of your house? Apply on the MACS Friends website! 12/2/24 2:49 PM"
71108772,Finn,Black Mouth Cur,Rhodesian Ridgeback,True,Adult,Male,Medium,,,,MACS Friends Animal Rescue Inc,GA1051,30011,3,True,True,True,,False,"Auburn, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Finn
Finn is the definition of friendly! He doesn't have a mean bone in his body! Spend a little time with this dude, and he will open right up! He does well with people, dogs, and cats! He also loves kids! He's a good mix of active and couch cuddly! He would be a great fit for a multi-animal household! Please apply on the MACS Friends website!"
59171339,Jim,Catahoula Leopard Dog,Labrador Retriever,True,Adult,Male,Medium,,,,MACS Friends Animal Rescue Inc,GA1051,30011,8,True,False,True,,False,"Auburn, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Jim
Walking with confidence is King Jimbo, who reigns and protects his home. His home is his palace, where he will bark but not bite. As a king, he loves to sit high and have his hind end scratched. His majesty will not swallow any unknown objects and will leave it for you to pick up. He is not only royal but loyal. His love is genuine, and he will melt your heart. What King isn't a ladies' man? King Jimbo loves the ladies and will win their hearts! Overall Jimbo needs a home that will have the time and patience to love him. If Jim seems like the perfect boy to take a chance on, please apply on the MACS website!"
69448999,Jax ,Treeing Walker Coonhound,,False,Young,Male,Large,"Tricolor (Brown, Black, & White)",,Short,That's What Friends Are For Inc DBA Friends of Felines,GA1082,30813,2,True,,True,True,False,"Grovetown, GA","Friendly, Affectionate, Loyal, Smart, Playful, Curious, Funny",Yes,"Vaccinations up to date, spayed / neutered.","Meet Jax
Jax is a big sweetheart of a guy! He’s still young and needs a fenced in yard to play and run around. He gets along with other dogs and loves people. Due to his size, he may not be suitable for a home with small children unless supervised. He doesn’t have a mean bone in his body but doesn’t realize how big he is. He would make a wonderful addition to an active family. He is fully vetted and microchipped.
Home visit required prior to adoption."
41594066,Essy,German Shepherd Dog,,True,Adult,Female,Medium,Brown / Chocolate,,Short,East Alabama Humane Society,AL265,36867,1,,,,,False,"Phenix City, AL",N/A,N/A,N/A,"Meet Essy
Our adoption fees include:
- Age appropriate shots
- Microchip
- Dewormings
- Spay/Neuter
- Rabies Vaccine

Our adoption application is available on our website at www.eahs4pets.com.
Please call with questions 334-298-6446."
73987189,Montana,Hound,,True,Young,Female,Large,Black,Brown / Chocolate,Short,Colbert Veterinary Rescue,GA377,30628,6,True,True,True,,False,"Colbert, GA","Affectionate, Athletic, Curious, Dignified, Friendly, Funny, Gentle, Loyal, Playful, Quiet, Smart, Protective, Couch Potato, Loves Kisses, A Beautiful Girl Ready For Her Forever Home, Would Be A Wonderful Addition To Any Home, Gets Along Well With Other Animals And People",Yes,"Vaccinations up to date, spayed / neutered.","Meet Montana
AGE: 1.5 years
WEIGHT: 54 lbs

Montana is a beautiful 1 ½-year-old girl. She is spayed, up-to-date on vaccinations and heartworm negative. She was found wandering around outside the rescue looking for love. We took her in and noticed that she was limping on one of her back legs from a previous injury, but after a couple of weeks of medicine, she is doing much better!

Montana is the sweetest dog in the world and has never met a stranger. She gets along great with new people, other dogs, cats, children, etc. She loves to play and go on walks, and to be where the people are. 

Right now, Montana is in a foster home. She has adapted to the new home very quickly and is learning fast how to live in a home! She is learning some manners (not jumping up on people) and acclimating well to living with other animals. She has some separation anxiety, but according to her foster, it is getting better the longer they have her. Montana is still young, so she has some puppy energy that comes out occasionally. She is an active dog and would do great with an active family. 

Montana has been given a clean bill of health and is ready to find her forever home! If you are interested in adopting Montana, please reach out to us at info@colbertvetrescue.org, or call us at 706-548-2233. If you would like to donate towards her medical bills, our Venmo is @colbert-vetrescue."
72357357,Carter,Labrador Retriever,Pit Bull Terrier,True,Baby,Male,Medium,Black,,Short,Colbert Veterinary Rescue,GA377,30628,6,True,True,True,,False,"Colbert, GA","Friendly, Affectionate, Loyal, Gentle, Playful, Smart, Brave, Curious, Funny, Athletic, Loves Kisses, Adorable Puppy With A Lot Of Puppy Energy, Great For Family Dedicated To Raising A Puppy",N/A,"Vaccinations up to date, spayed / neutered.","Meet Carter
AGE: Less than 1 year
EXPECTED WEIGHT WHEN GROWN: 40lbs

Carter is an adorable 9-week-old labrador/pit bull mix. He is full of energy and loves to play with anything and anyone around him. In a couple of weeks, he will have all of his necessary vaccines, but he will not be neutered for another couple of months. Until then, we are looking for someone to foster Carter temporarily, or foster-to-adopt Carter until he is neutered and, after that, he would be ready to be officially adopted.

Carter was surrendered to the rescue by himself full of intestinal parasites and covered in fleas. We have taken care of the fleas and worms and now we need to find him a home! He is an incredibly sweet puppy who would thrive in a family dedicated to raising a puppy. His favorite pastimes are playing with stuffed animals, taking naps in comfy beds and waiting until the next mealtime.

Carter has been given a clean bill of health. If you would like to foster or adopt Carter, email us at info@colbertvetrescue.org. If you would like to donate towards his medical care, our Venmo is @colbert-vetrescue."
73435380,Holden,Mixed Breed,,False,Adult,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Holden
Meet Holden, a happy, playful dog who loves to romp in the yard and go for long walks. This handsome fella is smart and eager to please--he'll quickly offer a sit and paw if he thinks a treat is coming. He loves treats, so he's easy to train further. He's also potty-trained and does well in the car. Come and meet him today!"
73405708,Okami (Trial adoption),Mixed Breed,,False,Adult,Female,Large,,,,LifeLine Animal Project,GA335,30340,2,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Okami (Trial adoption)
Okami is one of the sweetest, most gentle dogs you'll ever meet! She came into our DeKalb shelter with her pups, and when they were old enough to leave their mom, she went into a foster home with a staff member. There, she did well with the other dog in the home, was crate/house trained, and showed off her fetch skills! She is a bit of a velcro dog, so if you adopt her, expect to have your own little sidekick. Everyone who meets Okami falls in love with her, so come meet her and see why!"
73401021,Cheetah (Trial adoption),Mixed Breed,,False,Young,Male,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Cheetah (Trial adoption)
Cheetah is a sweet, sweet boy who wants lots of pets and cuddles. He is shy, very calm, and gentle. Easy button dog! He's got gorgeous markings and beautiful golden eyes. While he may be shy at first, he can not get enough love from people he meets. We think he may be potty trained since he does his business immediately when he gets outside. He will make a great family pet!"
73401025,Sam,Mixed Breed,,False,Adult,Male,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Sam
Meet Sam, a sweet, easygoing boy who loves cuddles and attention. He's a bit shy at first but warms up quickly. He's well-behaved on a leash and loves going for walks. Sam's a gentle soul who's always happy to be around people."
73401020,Jumen,Mixed Breed,,False,Young,Male,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Jumen
Jumen is a playful and affectionate pup is whose notes from a recent outing say it all: ""He is an explorer, curious, sweet, excitable, loving and so well behaved. The perfect dog!"" Jumen is an easy-going dog who walks great on leash, is quiet and well-behaved, and a pro on car rides. He enjoys the company of other dogs, especially those that like to play chase! Jumen is always eager for treats and cuddles, and when he's tired after playing rounds of fetch and splashing in pools, he has a hilarious ""sploot"" pose. Jumen is a quick learner who already knows ""sit,"" ""paw,"" and ""lay down."" Come meet Jumen today!

https://www.youtube.com/shorts/MQQcOuVBnvI"
73401024,Screech (in foster),Mixed Breed,,False,Young,Male,Medium,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Screech (in foster)
An A+ snuggler who is still working on his confidence out in the big wide world, Screech is looking for a home where he can sit back and relax with you. He recently went out for on our ""Dog for the Day"" program with a foster family and they took Screech out to a walking trail. They shared that he was fantastic and looks to his people for reassurance. He LOVES people and even met a few friends along the trail. Later when they went to a dog-friendly restaurant, he was such a gentleman! Learn more about Screech by coming to meet him at our Community Animal Center or clicking ""I'm Interested"" to get started."
73400890,Makarlee,Mixed Breed,,False,Adult,Female,Large,,,,LifeLine Animal Project,GA335,30340,3,,,,,False,"Atlanta, GA",N/A,N/A,Spayed / neutered.,"Meet Makarlee
""Two is better than one"" is how the saying goes and that's true of Makarlee and My'Lena. This dynamic duo is a bonded pair, possibly sisters. These girls are very shy, but after some time in a home, have become more confident and have learned to walk on a leash. They have done well meeting new people, including kids. Makarlee is the braver of the two. They both are dog friendly and My'Lena here again takes the lead from her sister. My'Lena definitely looks to her sister for comfort and direction. We believe they are potty trained. If you've got a calm household and have a hankering for a double dose of gorgeous, shy shepherdy girls, come meet them today."
